name,name1,nationality,nationality1,dob,dob1,occupation,occupation1
Panagiotis Angelopoulos,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Panagiotis Angelopoulos,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Panagiotis Angelopoulos,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Panagiotis Angelopoulos,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Panagiotis Angelopoulos,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Arcadia_Shipmanagement,co-οwner of Olympiacos B.C.
Panagiotis Angelopoulos,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Arcadia_Shipmanagement,co-οwner of Olympiacos B.C.
Panagiotis Angelopoulos,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,co-οwner of Olympiacos B.C.
Panagiotis Angelopoulos,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,co-οwner of Olympiacos B.C.
Panagiotis Angelopoulos,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,co-οwner of Olympiacos B.C.
Panagiotis Angelopoulos,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,co-οwner of Olympiacos B.C.
Παναγιώτης Αγγελόπουλος,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Arcadia_Shipmanagement,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Παναγιώτης Αγγελόπουλος,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Arcadia_Shipmanagement,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Παναγιώτης Αγγελόπουλος,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Παναγιώτης Αγγελόπουλος,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Παναγιώτης Αγγελόπουλος,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Παναγιώτης Αγγελόπουλος,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,Executive vice chair of Arcadia Shipmanagement Co. Ltd.
Παναγιώτης Αγγελόπουλος,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Arcadia_Shipmanagement,co-οwner of Olympiacos B.C.
Παναγιώτης Αγγελόπουλος,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Arcadia_Shipmanagement,co-οwner of Olympiacos B.C.
Παναγιώτης Αγγελόπουλος,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,co-οwner of Olympiacos B.C.
Παναγιώτης Αγγελόπουλος,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Olympiacos_B.C.,co-οwner of Olympiacos B.C.
Παναγιώτης Αγγελόπουλος,Panagiotis Angelopoulos,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,co-οwner of Olympiacos B.C.
Παναγιώτης Αγγελόπουλος,Παναγιώτης Αγγελόπουλος,http://dbpedia.org/resource/Greek_language,Greek,1/21/1973,1/21/1973,http://dbpedia.org/resource/Panagiotis_Angelopoulos__PersonFunction__1,co-οwner of Olympiacos B.C.
Bijan Pakzad,Bijan Pakzad,http://dbpedia.org/resource/Iran,Iranian,4/4/1940,4/4/1940,http://dbpedia.org/resource/Fashion_design,Designer
Binod Chaudhary,Binod Chaudhary,http://dbpedia.org/resource/Demographics_of_Nepal,http://dbpedia.org/resource/People_of_Nepal,4/14/1955,4/14/1955,http://dbpedia.org/resource/Chaudhary_Group,President of Chaudhary Group
Binod Chaudhary,Binod Chaudhary,http://dbpedia.org/resource/Demographics_of_Nepal,http://dbpedia.org/resource/People_of_Nepal,4/14/1955,4/14/1955,http://dbpedia.org/resource/Binod_Chaudhary__PersonFunction__1,President of Chaudhary Group
Kirsty Bertarelli,Kirsty Bertarelli,http://dbpedia.org/resource/Swiss_people,http://dbpedia.org/resource/Swiss_people,6/30/1971,6/30/1971,http://dbpedia.org/resource/Kirsty_Bertarelli__PersonFunction__1,singer
Kirsty Bertarelli,Kirsty Bertarelli,http://dbpedia.org/resource/Swiss_people,http://dbpedia.org/resource/Swiss_people,6/30/1971,6/30/1971,http://dbpedia.org/resource/Kirsty_Bertarelli__PersonFunction__1,Song writer
Nicolas Berggruen,Nicolas Berggruen,http://dbpedia.org/resource/United_States,"German, American",8/10/1961,8/10/1961,http://dbpedia.org/resource/Nicolas_Berggruen__PersonFunction__1,Investor and philanthropist
Nicolas Berggruen,Nicolas Berggruen,http://dbpedia.org/resource/Germany,"German, American",8/10/1961,8/10/1961,http://dbpedia.org/resource/Nicolas_Berggruen__PersonFunction__1,Investor and philanthropist
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Chief_investment_officer,"Co-Chairman and CIO, Oaktree Capital Management"
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Golden_State_Warriors,"Co-Chairman and CIO, Oaktree Capital Management"
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Oaktree_Capital_Management,"Co-Chairman and CIO, Oaktree Capital Management"
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Bruce_Karsh__PersonFunction__1,"Co-Chairman and CIO, Oaktree Capital Management"
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Chief_investment_officer,Executive Board Member and Minority Owner of the Golden State Warriors
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Golden_State_Warriors,Executive Board Member and Minority Owner of the Golden State Warriors
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Oaktree_Capital_Management,Executive Board Member and Minority Owner of the Golden State Warriors
Bruce A. Karsh,Bruce A. Karsh,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/United_States,10/10/1955,10/10/1955,http://dbpedia.org/resource/Bruce_Karsh__PersonFunction__1,Executive Board Member and Minority Owner of the Golden State Warriors
Marion MacMillan Pictet,Marion MacMillan Pictet,http://dbpedia.org/resource/United_States,American,10/17/1932,10/17/1932,http://dbpedia.org/resource/Marion_MacMillan_Pictet__PersonFunction__1,Heiress
Suat Irfan Günsel,Suat Irfan Günsel,http://dbpedia.org/resource/Northern_Cyprus,http://dbpedia.org/resource/Northern_Cyprus,8/3/1952,8/3/1952,http://dbpedia.org/resource/Suat_Günsel__PersonFunction__1,Businessman
Subhash Chandra,Subhash Chandra,http://dbpedia.org/resource/Indian_people,http://dbpedia.org/resource/Indian_people,11/30/1950,11/30/1950,http://dbpedia.org/resource/Chairperson,Chairman of Essel Group
N. Murray Edwards,N. Murray Edwards,http://dbpedia.org/resource/Canadians,http://dbpedia.org/resource/Canadians,12/10/1959,12/10/1959,http://dbpedia.org/resource/N._Murray_Edwards__PersonFunction__1,Lawyer
David Joshua Azrieli,David Joshua Azrieli,http://dbpedia.org/resource/Canadians,http://dbpedia.org/resource/Canadians,5/10/1922,5/10/1922,http://dbpedia.org/resource/Real_estate_development,"Real estate developer, architect and philanthropist"
David Joshua Azrieli,David Joshua Azrieli,http://dbpedia.org/resource/Canadians,http://dbpedia.org/resource/Canadians,5/10/1922,5/10/1922,http://dbpedia.org/resource/Architect,"Real estate developer, architect and philanthropist"
David Joshua Azrieli,David Joshua Azrieli,http://dbpedia.org/resource/Canadians,http://dbpedia.org/resource/Canadians,5/10/1922,5/10/1922,http://dbpedia.org/resource/Philanthropy,"Real estate developer, architect and philanthropist"
David Joshua Azrieli,David Joshua Azrieli,http://dbpedia.org/resource/Canadians,http://dbpedia.org/resource/Canadians,5/10/1922,5/10/1922,http://dbpedia.org/resource/David_Azrieli__PersonFunction__1,"Real estate developer, architect and philanthropist"
Quek Leng Chan,Quek Leng Chan,http://dbpedia.org/resource/Malaysia,http://dbpedia.org/resource/Malaysia,12/8/1941,12/8/1941,http://dbpedia.org/resource/Quek_Leng_Chan__PersonFunction__1,Businessman
A. Vellayan,A. Vellayan,http://dbpedia.org/resource/India,Indian,1/9/1953,1/9/1953,http://dbpedia.org/resource/Murugappa_Group,Executive Chairman of Murugappa Group
A. Vellayan,A. Vellayan,http://dbpedia.org/resource/India,Indian,1/9/1953,1/9/1953,http://dbpedia.org/resource/A._Vellayan__PersonFunction__1,Executive Chairman of Murugappa Group
Abdul Aziz Al Ghurair,Abdul Aziz Al Ghurair,http://dbpedia.org/resource/United_Arab_Emirates,Emirati,7/1/1954,7/1/1954,http://dbpedia.org/resource/Abdul_Aziz_Al_Ghurair__PersonFunction__1,Businessman
Bruce Gordon,Bruce Gordon,http://dbpedia.org/resource/Australia,Australian,2/4/1929,2/4/1929,http://dbpedia.org/resource/Bruce_Gordon_(businessman)__PersonFunction__1,Businessman; media owner; investor
Barry Diller,Barry Diller,http://dbpedia.org/resource/United_States,American,2/2/1942,2/2/1942,http://dbpedia.org/resource/Barry_Diller__PersonFunction__1,Media executive
Den Fujita,Den Fujita,http://dbpedia.org/resource/Japanese_people,Japanese,3/3/1926,3/3/1926,http://dbpedia.org/resource/Den_Fujita__PersonFunction__1,Businessman
Dimitris Melissanidis,Dimitris Melissanidis,http://dbpedia.org/resource/Greece,http://dbpedia.org/resource/Greece,3/8/1951,3/8/1951,http://dbpedia.org/resource/Dimitris_Melissanidis__PersonFunction__1,http://dbpedia.org/resource/Entrepreneur
Dimitris Melissanidis,Dimitris Melissanidis,http://dbpedia.org/resource/Greece,http://dbpedia.org/resource/Greece,3/8/1951,3/8/1951,http://dbpedia.org/resource/Entrepreneurship,http://dbpedia.org/resource/Entrepreneur
Dimitris Melissanidis,Dimitris Melissanidis,http://dbpedia.org/resource/Greece,http://dbpedia.org/resource/Greece,3/8/1951,3/8/1951,http://dbpedia.org/resource/Dimitris_Melissanidis__PersonFunction__1,http://dbpedia.org/resource/Oil_tycoon
Dimitris Melissanidis,Dimitris Melissanidis,http://dbpedia.org/resource/Greece,http://dbpedia.org/resource/Greece,3/8/1951,3/8/1951,http://dbpedia.org/resource/Entrepreneurship,http://dbpedia.org/resource/Oil_tycoon
Chaleo Yoovidhya,Chaleo Yoovidhya,http://dbpedia.org/resource/Thailand,Thai,8/17/1924,8/17/1924,http://dbpedia.org/resource/Investor,"Businessman, investor"
Chaleo Yoovidhya,Chaleo Yoovidhya,http://dbpedia.org/resource/Thailand,Thai,8/17/1924,8/17/1924,http://dbpedia.org/resource/Businessperson,"Businessman, investor"
Chaleo Yoovidhya,Chaleo Yoovidhya,http://dbpedia.org/resource/Thailand,Thai,8/17/1924,8/17/1924,http://dbpedia.org/resource/Chaleo_Yoovidhya__PersonFunction__1,"Businessman, investor"
Chao Kuang Piu,Chao Kuang Piu,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,11/24/1920,11/24/1920,http://dbpedia.org/resource/Chao_Kuang_Piu__PersonFunction__1,Businessman and philanthropist
Chao Kuang Piu,Chao Kuang Piu,http://dbpedia.org/resource/Hong_Kong,http://dbpedia.org/resource/China,11/24/1920,11/24/1920,http://dbpedia.org/resource/Chao_Kuang_Piu__PersonFunction__1,Businessman and philanthropist
Chao Kuang Piu,Chao Kuang Piu,http://dbpedia.org/resource/China,http://dbpedia.org/resource/Hong_Kong,11/24/1920,11/24/1920,http://dbpedia.org/resource/Chao_Kuang_Piu__PersonFunction__1,Businessman and philanthropist
Chao Kuang Piu,Chao Kuang Piu,http://dbpedia.org/resource/Hong_Kong,http://dbpedia.org/resource/Hong_Kong,11/24/1920,11/24/1920,http://dbpedia.org/resource/Chao_Kuang_Piu__PersonFunction__1,Businessman and philanthropist
Charles Simonyi,Charles Simonyi,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Hungary,9/10/1948,9/10/1948,http://dbpedia.org/resource/Software_architect,http://dbpedia.org/resource/Software_architect
Charles Simonyi,Charles Simonyi,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Hungary,9/10/1948,9/10/1948,http://dbpedia.org/resource/Charles_Simonyi__PersonFunction__1,http://dbpedia.org/resource/Software_architect
Moise Safra,Moise Safra,http://dbpedia.org/resource/Lebanese_people,http://dbpedia.org/resource/Lebanese_people,4/5/1934,4/5/1934,http://dbpedia.org/resource/Moise_Safra__PersonFunction__1,"Banker, philanthropist"
Moise Safra,Moise Safra,http://dbpedia.org/resource/Lebanese_people,http://dbpedia.org/resource/Brazilians,4/5/1934,4/5/1934,http://dbpedia.org/resource/Moise_Safra__PersonFunction__1,"Banker, philanthropist"
Joseph Cyril Bamford,Joseph Cyril Bamford,http://dbpedia.org/resource/British_nationality_law,http://dbpedia.org/resource/British_nationality_law,6/21/1916,6/21/1916,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Joseph Cyril Bamford,Joseph Cyril Bamford,http://dbpedia.org/resource/British_nationality_law,http://dbpedia.org/resource/British_nationality_law,6/21/1916,6/21/1916,http://dbpedia.org/resource/Joseph_Bamford__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Boris Rotenberg,Boris Rotenberg,http://dbpedia.org/resource/Russians,http://dbpedia.org/resource/Russians,1/3/1957,1/3/1957,http://dbpedia.org/resource/Boris_Romanovich_Rotenberg__PersonFunction__1,Businessman
Boris Rotenberg,Boris Rotenberg,http://dbpedia.org/resource/Finns,http://dbpedia.org/resource/Russians,1/3/1957,1/3/1957,http://dbpedia.org/resource/Boris_Romanovich_Rotenberg__PersonFunction__1,Businessman
Boris Rotenberg,Boris Rotenberg,http://dbpedia.org/resource/Russians,http://dbpedia.org/resource/Finns,1/3/1957,1/3/1957,http://dbpedia.org/resource/Boris_Romanovich_Rotenberg__PersonFunction__1,Businessman
Boris Rotenberg,Boris Rotenberg,http://dbpedia.org/resource/Finns,http://dbpedia.org/resource/Finns,1/3/1957,1/3/1957,http://dbpedia.org/resource/Boris_Romanovich_Rotenberg__PersonFunction__1,Businessman
Shi Wen-long,Shi Wen-long,http://dbpedia.org/resource/Taiwan,http://dbpedia.org/resource/Republic_of_China,2/25/1928,2/25/1928,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Shi Wen-long,Shi Wen-long,http://dbpedia.org/resource/Taiwan,http://dbpedia.org/resource/Republic_of_China,2/25/1928,2/25/1928,http://dbpedia.org/resource/Shi_Wen-long__PersonFunction__1,http://dbpedia.org/resource/Businessperson
陳永栽,陳永栽,http://dbpedia.org/resource/Filipinos,Filipino,7/17/1934,7/17/1934,http://dbpedia.org/resource/Lucio_Tan__PersonFunction__1,Businessman
陳永栽,Lucio C. Tan Sr.,http://dbpedia.org/resource/Filipinos,Filipino,7/17/1934,7/17/1934,http://dbpedia.org/resource/Lucio_Tan__PersonFunction__1,Businessman
Lucio C. Tan Sr.,陳永栽,http://dbpedia.org/resource/Filipinos,Filipino,7/17/1934,7/17/1934,http://dbpedia.org/resource/Lucio_Tan__PersonFunction__1,Businessman
Lucio C. Tan Sr.,Lucio C. Tan Sr.,http://dbpedia.org/resource/Filipinos,Filipino,7/17/1934,7/17/1934,http://dbpedia.org/resource/Lucio_Tan__PersonFunction__1,Businessman
"Manuel ""Manny"" B. Villar Jr.","Manuel ""Manny"" B. Villar Jr.",http://dbpedia.org/resource/Filipinos,Filipino,12/13/1949,12/13/1949,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Huang Guangyu,Huang Guangyu,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
Huang Guangyu,Cantonese: Wong Kwong Yu,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
Huang Guangyu,Teochew: Ng Kuang Yeo,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
Huang Guangyu,黄光裕,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
Cantonese: Wong Kwong Yu,Huang Guangyu,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
Cantonese: Wong Kwong Yu,Cantonese: Wong Kwong Yu,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
Cantonese: Wong Kwong Yu,Teochew: Ng Kuang Yeo,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China,6/24/1969,6/24/1969,http://dbpedia.org/resource/Chairperson,Former Chairman of GOME Group
